0.00017696, -0, -0, 12.7279, 0, 0, 12.73, 0, 0, 0, -0, -0, -0, 0.785398, 0.785398, 0.785398, 1.50507, 1.50507, -1.50507, -6.27744e+066, -6.27744e+066, -6.27744e+066, 
0.0112235, -0, -0, 12.7279, 0, 0, 12.73, 0, 0, 0.0104001, -0, -0, -0, 0.785398, 0.785398, 0.785398, 1.4894, 1.4894, -1.4894, 155.529, 155.529, -155.529, 
0.020724, -0, -0, 12.7279, 0, 0, 12.73, 0, 0, 0.0104001, -0, -0, -0, 0.785398, 0.785398, 0.785398, 1.4894, 1.4894, -1.4894, 155.529, 155.529, -155.529, 
0.0305582, -0, -0, 12.7279, 0, 0, 12.73, 0, 0, 0.0104001, -0, -0, -0, 0.785398, 0.785398, 0.785398, 1.4894, 1.4894, -1.4894, 155.529, 155.529, -155.529, 
0.0403647, -0, -0, 12.7279, 0, 0, 12.73, 0, 0, 0.0104001, -0, -0, -0, 0.785398, 0.785398, 0.785398, 1.4894, 1.4894, -1.4894, 155.529, 155.529, -155.529, 
0.0507133, -0, -0, 12.7279, 0, 0, 12.73, 0, 0, 0.0104001, -0, -0, -0, 0.785398, 0.785398, 0.785398, 1.4894, 1.4894, -1.4894, 155.529, 155.529, -155.529, 
0.0612273, -0, -0, 12.7279, 0, 0, 12.73, 0, 0, 0.0104001, -0, -0, -0, 0.785398, 0.785398, 0.785398, 1.4894, 1.4894, -1.4894, 155.529, 155.529, -155.529, 
0.0706327, -0, -0, 12.7279, 0, 0, 12.73, 0, 0, 0.0104001, -0, -0, -0, 0.785398, 0.785398, 0.785398, 1.4894, 1.4894, -1.4894, 155.529, 155.529, -155.529, 
0.0800436, -0, -0, 12.7279, 0, 0, 12.73, 0, 0, 0.0104001, -0, -0, -0, 0.785398, 0.785398, 0.785398, 1.4894, 1.4894, -1.4894, 155.529, 155.529, -155.529, 
0.0906612, -0, -0, 12.7279, 0, 0, 12.73, 0, 0, 0.0104001, -0, -0, -0, 0.785398, 0.785398, 0.785398, 1.4894, 1.4894, -1.4894, 155.529, 155.529, -155.529, 
0.100078, -0, -0, 12.7279, 0, 0, 12.73, 0, 0, 0.0104001, -0, -0, -0, 0.785398, 0.785398, 0.785398, 1.4894, 1.4894, -1.4894, 155.529, 155.529, -155.529, 
0.109491, -0, -0, 12.7279, 0, 0, 12.73, 0, 0, 0.0104001, -0, -0, -0, 0.785398, 0.785398, 0.785398, 1.4894, 1.4894, -1.4894, 155.529, 155.529, -155.529, 
0.120075, -0, -0, 12.7279, 0, 0, 12.73, 0, 0, 0.0104001, -0, -0, -0, 0.785398, 0.785398, 0.785398, 1.4894, 1.4894, -1.4894, 155.529, 155.529, -155.529, 
